,0,1,2,7,8,9,14,15,16,21,22,23,28,29,30,35,36,37,42,43,44,49,50,51,56,57,58,63,64,65,70,71,72,77,78,79,84,85,86,91,92,93,98,99,100,105,106,107,112,113,114,119,120,121,126,127,128,133,134,135,140,141,142,147,148,149,154,155,156,161,162,163,168,169,170,175,176,177,182,183,184,189,190,191,196,197,198,203,204,205,210,211,212,217,218,219
0,148.612,-258.670,1881.459,148.141,-425.207,1849.237,144.607,-555.139,1810.576,143.292,-758.391,1774.567,111.487,-725.158,1782.039,-10.203,-670.163,1807.352,-87.400,-420.535,1834.931,-126.007,-208.417,1881.252,-130.658,-217.724,1972.213,-89.500,-141.519,1916.952,-50.075,-118.745,1923.974,175.268,-724.109,1777.043,294.756,-687.817,1783.376,365.764,-429.699,1781.528,355.869,-216.793,1848.179,330.258,-179.830,1935.903,327.206,-140.632,1842.887,297.526,-205.032,1946.594,64.274,-262.253,1901.210,75.561,88.816,2047.858,88.280,435.003,2158.855,92.687,501.783,2323.923,224.664,-255.440,1863.649,217.732,121.697,1911.509,161.075,477.247,1837.344,201.841,608.957,1925.928,143.820,-836.051,1773.714,199.419,-868.607,1912.246,172.498,-907.108,1887.246,85.095,-910.488,1804.315,218.896,-894.146,1874.987,230.860,-881.017,1751.686
1,84.117,-277.259,1909.934,85.770,-447.925,1879.617,87.201,-584.557,1856.499,73.851,-781.579,1782.317,43.398,-748.036,1797.001,-83.943,-698.719,1822.393,-144.212,-451.528,1908.176,-190.124,-245.686,1987.594,-166.772,-192.905,2061.233,-127.248,-125.407,1991.201,-125.985,-145.881,1943.813,108.426,-749.284,1790.262,234.112,-729.065,1779.218,320.927,-474.778,1830.690,385.723,-263.484,1887.580,374.611,-272.687,1987.282,346.899,-173.825,1976.879,326.027,-220.102,2001.259,-4.069,-279.568,1918.121,4.740,104.594,1978.518,14.067,474.716,1945.085,17.003,575.888,2096.376,163.639,-275.177,1902.552,194.232,66.647,2084.762,157.727,433.842,2014.384,205.122,537.289,2137.264,70.062,-859.346,1766.902,144.582,-874.418,1903.271,115.277,-916.933,1886.200,16.446,-931.826,1814.207,160.429,-904.690,1866.398,156.861,-906.529,1739.157
2,92.303,-267.095,1905.296,88.763,-439.820,1876.773,86.313,-578.396,1857.128,75.873,-778.684,1785.158,44.785,-745.739,1801.357,-83.437,-696.924,1830.702,-135.113,-450.254,1930.925,-162.290,-250.406,2036.479,-125.531,-197.702,2105.782,-96.973,-116.972,2043.219,-101.886,-154.223,1976.396,109.986,-744.739,1790.850,234.756,-716.769,1773.245,315.301,-460.331,1837.452,382.572,-246.364,1890.673,379.089,-256.802,1991.836,349.947,-168.574,1944.583,334.156,-210.115,2011.626,3.452,-267.041,1915.992,2.300,122.826,1964.836,7.376,495.503,1919.098,11.357,605.253,2066.564,172.423,-267.144,1895.651,192.835,82.517,2072.771,164.436,460.133,2097.008,214.401,548.499,2232.332,74.033,-857.512,1770.648,152.329,-872.859,1906.689,122.088,-915.667,1890.231,20.540,-930.285,1819.836,167.303,-903.622,1869.166,160.764,-905.766,1740.757
3,92.713,-267.413,1905.062,88.879,-441.000,1875.538,86.490,-580.560,1857.053,75.251,-780.823,1781.531,44.213,-748.120,1799.093,-81.844,-694.656,1833.250,-134.463,-448.114,1937.508,-150.724,-253.918,2057.712,-124.793,-199.806,2131.440,-114.212,-95.608,2111.202,-92.343,-152.427,1997.226,109.528,-746.611,1787.045,234.238,-714.448,1770.678,313.227,-456.112,1836.158,379.124,-240.613,1890.735,379.794,-252.750,1992.364,348.455,-166.995,1940.814,335.756,-212.017,2015.810,3.474,-267.447,1916.850,2.165,125.324,1960.648,3.999,498.366,1901.561,11.616,606.647,2051.293,173.183,-267.383,1894.432,190.203,91.739,2057.512,171.675,465.726,2131.418,243.933,529.932,2271.449,73.429,-859.863,1765.645,157.104,-868.743,1900.120,130.714,-914.466,1883.806,28.638,-938.628,1815.550,174.140,-897.608,1861.581,164.228,-899.044,1732.626
4,96.864,-265.625,1906.735,95.157,-440.263,1877.400,94.384,-580.530,1858.200,89.118,-781.886,1781.574,56.984,-750.113,1799.604,-70.457,-700.681,1837.698,-125.417,-456.532,1950.018,-139.827,-265.931,2078.352,-112.862,-203.762,2145.763,-114.200,-99.973,2118.734,-74.595,-157.304,2021.209,122.476,-746.388,1786.981,246.767,-710.461,1769.595,318.973,-448.828,1836.335,379.424,-230.322,1890.714,383.172,-242.593,1992.829,349.655,-159.991,1936.537,340.072,-214.900,2018.835,7.197,-266.810,1919.007,1.476,128.579,1958.420,1.876,501.060,1884.313,8.902,614.039,2031.853,177.721,-264.556,1895.669,193.404,100.281,2051.320,174.975,477.667,2118.583,231.233,544.981,2265.473,89.777,-861.321,1765.309,191.196,-861.204,1888.421,161.790,-907.563,1879.873,50.372,-934.439,1827.919,202.367,-893.988,1850.501,174.971,-906.294,1723.959
5,104.830,-265.802,1914.949,103.513,-440.875,1882.670,102.487,-580.886,1857.132,103.856,-782.921,1778.932,70.340,-751.772,1796.216,-61.369,-709.855,1831.494,-117.562,-468.645,1952.748,-133.083,-279.494,2085.218,-121.826,-198.346,2135.431,-82.665,-107.590,2092.349,-68.768,-159.502,2049.790,136.443,-746.570,1785.583,261.641,-711.933,1766.938,325.431,-447.717,1838.122,378.673,-227.257,1897.239,384.151,-240.825,1999.660,353.058,-162.344,1935.575,342.926,-219.751,2026.779,14.309,-266.811,1924.115,1.445,131.131,1956.792,2.726,504.617,1877.620,8.001,627.374,2018.512,186.456,-264.892,1906.684,197.220,107.072,2050.818,183.483,488.726,2105.554,237.552,566.518,2249.109,106.714,-862.648,1762.197,209.923,-850.113,1884.273,177.167,-895.340,1883.165,62.965,-922.446,1835.980,218.432,-889.344,1851.807,188.586,-919.618,1728.168
6,115.317,-265.586,1918.500,114.004,-439.535,1882.607,113.253,-579.148,1856.704,121.451,-778.524,1773.628,87.032,-749.167,1791.926,-45.937,-717.992,1831.962,-106.547,-478.902,1953.842,-119.882,-293.772,2091.211,-98.635,-201.584,2075.697,-109.568,-107.602,2024.503,-75.468,-185.893,2003.235,152.641,-741.233,1780.904,275.415,-699.524,1762.747,333.824,-438.696,1847.254,382.558,-221.049,1917.495,404.351,-233.965,2017.562,364.774,-162.774,1950.132,355.744,-223.039,2051.079,25.032,-266.841,1927.882,4.040,129.357,1965.884,3.178,495.586,1861.158,-1.817,613.872,2005.278,196.730,-264.455,1910.041,202.991,108.172,2050.132,188.616,491.828,2077.733,229.992,569.498,2225.050,127.127,-857.464,1754.912,234.941,-845.544,1872.504,203.276,-891.390,1871.622,88.058,-919.958,1828.746,242.913,-883.653,1838.780,208.542,-911.481,1716.062
7,117.463,-266.177,1920.489,117.185,-440.127,1884.875,117.201,-579.599,1858.472,127.603,-778.155,1773.883,92.944,-749.485,1792.765,-40.212,-721.969,1834.644,-104.482,-482.150,1952.956,-115.058,-297.965,2091.695,-81.120,-211.153,2069.417,-65.933,-120.042,2014.341,-59.698,-201.968,1996.972,158.272,-740.442,1781.089,279.938,-695.901,1762.524,337.291,-435.925,1850.008,385.146,-218.951,1922.633,398.544,-230.903,2024.247,377.832,-175.573,1936.593,352.888,-216.565,2052.922,27.289,-268.083,1930.503,5.045,127.793,1969.704,0.574,489.242,1850.006,-10.847,607.484,1993.713,198.777,-264.458,1911.458,205.308,110.290,2045.356,186.425,494.379,2058.725,227.012,574.080,2205.106,134.307,-856.833,1754.537,249.764,-839.015,1863.755,217.749,-884.421,1867.820,99.743,-914.153,1834.511,255.161,-879.213,1832.031,212.485,-914.118,1713.860
8,134.058,-267.338,1929.401,134.178,-441.902,1888.891,134.889,-582.232,1860.056,148.864,-780.349,1769.994,113.700,-753.066,1791.044,-20.178,-732.954,1838.903,-93.293,-491.320,1954.297,-115.676,-299.691,2084.888,-84.858,-252.900,2163.731,-82.556,-168.128,2095.991,-40.269,-207.364,2025.201,178.750,-741.371,1776.862,298.801,-689.548,1758.092,356.345,-428.460,1850.361,405.255,-217.151,1943.180,423.578,-226.533,2045.269,403.755,-187.575,1947.950,365.702,-227.552,2067.347,43.756,-270.856,1944.292,2.741,123.766,2009.828,-5.709,471.800,1847.064,-18.649,592.884,1990.526,215.487,-264.166,1915.973,210.478,123.640,2020.551,183.938,510.738,2036.858,215.159,571.974,2195.760,157.580,-859.053,1748.491,273.514,-837.536,1858.712,242.334,-884.117,1863.068,124.044,-917.248,1829.529,279.989,-878.155,1826.949,237.923,-915.161,1707.865
9,135.510,-263.919,1927.388,137.764,-437.299,1885.615,141.146,-577.323,1858.918,155.799,-774.494,1769.381,120.715,-747.487,1790.377,-11.510,-720.273,1837.280,-89.202,-481.503,1952.496,-115.347,-292.032,2083.573,-85.666,-242.298,2160.467,-76.648,-149.348,2106.170,-41.509,-200.544,2022.031,185.378,-735.559,1776.140,304.133,-682.676,1756.498,361.521,-426.188,1857.284,409.833,-214.630,1946.967,422.057,-224.361,2049.433,412.386,-185.523,1951.085,381.411,-227.241,2067.103,46.702,-269.818,1947.080,5.332,119.059,2032.172,-5.919,453.203,1846.380,-10.493,578.347,1985.643,215.592,-258.599,1909.631,214.030,128.030,2011.358,183.797,513.170,2023.411,242.255,579.722,2171.212,164.795,-852.798,1748.015,283.914,-833.958,1854.137,253.000,-880.398,1858.467,134.154,-912.558,1828.412,289.223,-873.645,1821.395,243.256,-907.714,1703.568
10,138.269,-262.624,1927.449,140.640,-435.561,1884.897,144.533,-575.406,1858.373,161.502,-772.863,1770.613,126.223,-746.251,1791.629,-4.874,-716.854,1839.767,-89.335,-479.250,1951.678,-121.869,-288.149,2078.323,-94.342,-241.879,2157.967,-91.714,-152.960,2096.944,-49.420,-192.543,2022.069,190.484,-733.468,1776.765,307.349,-677.450,1755.724,365.857,-423.048,1860.014,415.518,-214.969,1956.035,433.224,-215.782,2058.016,413.398,-182.088,1959.451,378.244,-210.376,2082.246,50.202,-269.260,1949.513,5.547,115.143,2049.411,-7.342,440.750,1850.136,-15.564,565.680,1989.078,217.683,-256.639,1907.552,213.448,130.433,2005.288,182.214,515.088,2012.223,243.658,579.035,2159.688,171.530,-851.102,1749.905,290.491,-829.437,1855.331,259.737,-875.771,1860.792,141.119,-908.898,1831.628,295.875,-869.835,1823.599,249.999,-906.805,1706.815
11,145.411,-263.838,1923.462,144.084,-436.649,1877.985,146.865,-577.203,1852.557,164.131,-776.705,1767.756,129.028,-750.143,1789.497,0.318,-719.274,1844.122,-89.428,-477.212,1943.966,-133.312,-277.550,2054.337,-115.554,-231.096,2136.979,-87.857,-142.754,2080.919,-41.158,-191.795,2011.463,192.764,-736.627,1772.210,307.224,-676.303,1747.471,369.741,-426.634,1862.801,423.050,-221.675,1965.257,443.631,-217.238,2066.952,415.452,-181.983,1970.614,396.608,-203.107,2096.176,59.029,-270.765,1952.305,4.845,109.770,2066.562,8.762,427.717,1852.648,-1.669,547.360,1996.831,223.304,-257.592,1897.454,213.370,131.384,1992.592,178.700,517.034,1986.092,230.073,577.102,2139.583,174.749,-855.429,1748.146,293.671,-818.846,1850.252,265.639,-866.477,1859.676,148.491,-908.640,1834.723,301.116,-861.314,1821.501,256.177,-909.836,1708.146
12,145.411,-263.838,1923.462,144.085,-436.649,1877.984,146.865,-577.203,1852.556,164.132,-776.704,1767.754,129.029,-750.143,1789.495,0.319,-719.273,1844.117,-89.431,-477.209,1943.955,-133.320,-277.545,2054.319,-115.565,-231.081,2136.955,-87.876,-142.747,2080.878,-41.176,-191.786,2011.433,192.765,-736.626,1772.208,307.226,-676.303,1747.471,369.744,-426.636,1862.802,423.055,-221.679,1965.261,443.641,-217.247,2066.955,415.459,-181.987,1970.621,396.628,-203.119,2096.181,59.030,-270.765,1952.305,4.846,109.768,2066.566,8.762,427.719,1852.660,-1.667,547.357,1996.846,223.305,-257.592,1897.454,213.369,131.384,1992.590,178.700,517.033,1986.081,230.064,577.106,2139.573,174.750,-855.428,1748.144,293.671,-818.846,1850.251,265.640,-866.477,1859.674,148.492,-908.641,1834.719,301.117,-861.314,1821.499,256.178,-909.834,1708.143
13,151.420,-261.771,1910.688,155.145,-434.154,1865.785,162.616,-574.859,1844.911,171.995,-774.148,1760.011,137.827,-746.005,1780.909,9.069,-707.470,1829.061,-81.494,-464.299,1923.047,-123.572,-264.202,2031.882,-108.250,-192.215,2093.779,-83.142,-165.430,1992.303,-32.678,-194.561,1965.124,202.386,-735.682,1765.331,318.639,-677.272,1747.347,385.198,-429.472,1862.417,441.225,-225.294,1963.381,450.850,-231.961,2066.262,428.097,-185.954,1973.435,414.745,-219.763,2092.485,64.110,-270.045,1935.206,20.344,85.636,2112.483,17.207,431.253,1949.576,3.070,522.573,2112.259,230.151,-254.311,1888.580,216.133,137.801,1963.142,183.385,522.194,1947.109,224.584,570.347,2107.156,179.135,-853.018,1740.413,295.390,-822.672,1846.798,266.551,-870.100,1853.400,149.902,-909.308,1823.650,303.009,-863.860,1816.544,260.626,-906.711,1700.401
14,153.584,-258.900,1906.852,159.643,-429.875,1863.935,167.647,-568.967,1842.188,177.612,-768.180,1762.896,143.406,-739.507,1781.767,12.866,-704.554,1823.148,-74.313,-461.210,1911.620,-138.512,-258.092,1996.491,-125.002,-209.542,2077.260,-108.058,-156.874,1985.873,-32.699,-193.554,1955.576,207.925,-730.311,1768.369,325.085,-676.781,1750.670,390.135,-429.124,1859.891,444.485,-227.674,1961.799,453.421,-237.432,2063.446,426.244,-184.327,1977.031,405.429,-228.169,2089.901,66.163,-267.122,1927.265,27.758,82.321,2109.116,17.191,442.327,1993.511,-6.309,533.257,2153.149,232.415,-251.486,1888.445,214.940,138.712,1949.752,182.342,519.247,1934.356,222.322,577.681,2089.359,184.465,-846.743,1745.484,296.427,-827.004,1856.451,265.369,-872.683,1859.796,149.450,-904.332,1824.161,303.199,-866.819,1825.061,264.010,-902.210,1706.776
15,151.262,-256.231,1899.756,158.253,-426.842,1859.910,166.270,-565.058,1837.960,173.059,-764.563,1762.586,139.299,-734.822,1779.804,7.176,-702.544,1815.033,-75.026,-456.633,1895.872,-147.029,-249.814,1959.150,-145.197,-219.402,2048.751,-114.906,-190.842,1951.053,-32.175,-191.288,1949.754,204.057,-727.683,1768.399,321.972,-677.089,1752.830,390.094,-431.413,1860.462,445.021,-233.115,1965.093,456.488,-232.695,2066.344,426.423,-182.566,1979.860,405.667,-228.393,2091.916,64.251,-264.426,1919.579,32.305,81.360,2104.571,18.165,455.854,2073.759,16.800,553.725,2229.709,229.723,-248.841,1881.881,214.394,141.434,1925.786,181.828,519.452,1905.104,219.032,595.507,2051.830,178.205,-843.095,1746.720,287.362,-819.728,1858.435,256.946,-865.406,1862.256,142.699,-898.984,1825.598,295.074,-859.913,1828.247,258.545,-898.158,1710.838
