,0,1,2,7,8,9,14,15,16,21,22,23,28,29,30,35,36,37,42,43,44,49,50,51,56,57,58,63,64,65,70,71,72,77,78,79,84,85,86,91,92,93,98,99,100,105,106,107,112,113,114,119,120,121,126,127,128,133,134,135,140,141,142,147,148,149,154,155,156,161,162,163,168,169,170,175,176,177,182,183,184,189,190,191,196,197,198,203,204,205,210,211,212,217,218,219
0,101.218,-351.474,1856.042,99.224,-491.906,1808.411,98.068,-604.797,1772.204,102.413,-772.887,1706.652,73.750,-746.691,1718.995,-35.019,-712.372,1752.346,-85.172,-504.518,1836.311,-127.023,-330.089,1906.987,-119.920,-280.482,1969.404,-69.763,-208.515,1950.090,-79.768,-229.165,1941.873,129.371,-742.914,1714.361,227.386,-695.083,1721.858,262.011,-471.333,1781.198,292.165,-284.406,1828.826,304.372,-229.545,1894.166,265.572,-168.499,1944.790,238.326,-208.470,1843.309,27.234,-355.815,1871.936,35.748,-34.963,1959.843,54.817,282.499,1961.783,61.732,420.074,2034.424,167.933,-347.561,1841.710,163.811,-20.406,1900.540,130.965,299.112,1889.672,142.357,420.156,1965.483,105.158,-839.278,1692.663,120.712,-945.803,1771.738,100.654,-952.855,1730.352,44.045,-894.134,1663.625,143.353,-946.337,1735.176,180.417,-873.525,1663.157
1,83.835,-331.368,1854.300,77.927,-480.568,1808.890,73.648,-600.683,1775.397,74.758,-776.824,1704.372,45.178,-749.021,1718.178,-68.153,-707.580,1751.006,-103.772,-480.022,1824.421,-119.236,-292.350,1899.972,-107.233,-223.279,1946.674,-55.993,-145.548,1963.032,-80.008,-191.091,1953.709,103.668,-745.742,1712.354,205.041,-691.635,1717.968,235.276,-453.988,1775.264,250.293,-259.440,1839.625,243.811,-180.812,1884.371,226.400,-100.043,1841.874,197.061,-155.642,1870.526,5.025,-331.990,1866.600,26.880,13.561,1919.201,49.972,347.149,1933.621,47.989,430.814,2074.527,154.901,-330.806,1843.208,167.476,-11.899,1986.481,158.094,326.156,1991.153,180.481,417.231,2109.220,76.490,-846.551,1688.824,113.175,-944.000,1783.260,88.587,-959.313,1743.782,15.856,-913.602,1673.643,132.823,-947.740,1742.659,155.433,-879.185,1653.630
2,78.129,-321.585,1844.607,71.597,-478.021,1809.828,66.441,-603.445,1783.689,69.084,-781.536,1703.865,38.452,-753.790,1719.149,-78.167,-712.441,1753.885,-100.716,-475.090,1823.711,-108.472,-281.529,1900.857,-89.734,-211.316,1947.900,-28.985,-137.160,1963.619,-54.997,-183.699,1958.902,98.524,-749.671,1713.259,202.445,-693.348,1715.735,224.174,-450.158,1782.544,241.774,-247.882,1840.512,239.421,-175.075,1898.663,208.501,-89.630,1869.331,178.627,-136.477,1846.198,-3.718,-319.005,1848.375,23.078,34.217,1911.995,54.530,376.345,1928.310,27.475,440.016,2081.865,151.933,-323.911,1841.210,165.113,-8.573,2013.376,160.877,338.652,1998.322,182.538,414.951,2131.439,71.471,-852.514,1685.172,125.281,-941.423,1785.514,98.224,-962.244,1748.549,14.159,-927.104,1680.085,142.268,-946.956,1742.569,151.939,-882.346,1644.558
3,78.137,-321.454,1844.584,71.635,-477.943,1809.777,66.502,-603.411,1783.618,69.221,-781.565,1703.770,38.566,-753.822,1719.056,-78.123,-712.509,1753.768,-100.874,-475.067,1823.534,-108.862,-281.378,1900.536,-90.384,-210.954,1947.423,-30.178,-136.336,1963.256,-56.430,-182.393,1957.065,98.658,-749.678,1713.168,202.590,-693.285,1715.629,224.223,-449.974,1782.369,241.755,-247.583,1840.230,239.423,-174.684,1898.320,209.326,-87.930,1872.021,178.744,-136.073,1845.860,-3.739,-318.890,1848.350,22.962,34.518,1911.705,54.151,376.827,1927.291,27.771,440.754,2080.923,151.968,-323.767,1841.189,165.059,-8.392,2013.562,160.820,338.986,1999.214,182.462,415.034,2132.542,71.637,-852.568,1685.071,125.761,-941.652,1785.163,98.603,-962.430,1748.224,14.316,-927.195,1680.016,142.641,-947.114,1742.149,152.036,-882.321,1644.181
4,82.273,-312.255,1842.811,75.675,-471.121,1810.654,70.609,-598.758,1788.237,77.558,-776.265,1702.130,45.892,-749.300,1718.147,-74.464,-712.074,1750.161,-103.523,-474.262,1825.925,-122.138,-278.093,1901.087,-89.302,-208.517,1942.890,-53.177,-226.057,1853.218,-73.115,-173.843,1873.371,106.604,-743.759,1712.868,210.125,-683.955,1715.413,228.531,-438.114,1784.512,243.608,-233.434,1843.587,239.060,-164.541,1907.783,205.479,-74.151,1913.157,193.910,-123.199,1867.308,-0.411,-309.972,1848.498,22.611,50.330,1895.023,47.284,397.123,1907.446,25.297,457.926,2065.045,156.833,-314.313,1837.682,161.754,14.897,1992.028,163.505,364.376,2030.111,186.026,416.236,2176.285,81.564,-847.386,1681.087,143.267,-940.939,1774.841,111.956,-960.475,1739.793,21.580,-921.405,1679.849,156.080,-945.839,1729.841,157.909,-878.301,1631.715
5,82.274,-312.233,1842.791,75.668,-471.122,1810.654,70.596,-598.778,1788.262,77.532,-776.331,1702.196,45.865,-749.354,1718.203,-74.510,-712.094,1750.168,-103.608,-474.193,1825.733,-122.328,-277.893,1900.595,-89.701,-208.052,1942.139,-53.523,-225.570,1852.473,-73.914,-173.361,1872.838,106.585,-743.822,1712.930,210.132,-684.035,1715.473,228.615,-438.156,1784.524,243.760,-233.438,1843.538,239.220,-164.469,1907.668,206.028,-73.961,1913.631,194.248,-123.065,1866.885,-0.419,-309.945,1848.478,22.596,50.417,1894.858,47.240,397.264,1906.944,25.424,458.222,2064.527,156.842,-314.296,1837.663,161.761,14.997,1991.931,163.521,364.540,2029.790,186.029,416.497,2175.951,81.531,-847.467,1681.172,143.261,-941.143,1774.810,111.903,-960.633,1739.771,21.490,-921.453,1679.929,156.033,-946.017,1729.790,157.822,-878.398,1631.703
6,85.062,-313.644,1845.114,78.289,-472.811,1813.783,72.559,-599.133,1784.488,80.681,-780.874,1707.398,48.805,-753.289,1721.985,-71.207,-715.040,1754.534,-100.237,-476.363,1828.284,-118.338,-279.737,1902.883,-103.215,-213.122,1957.777,-50.359,-229.789,1876.544,-86.917,-181.957,1868.512,109.549,-747.676,1716.545,213.072,-687.798,1711.838,235.203,-445.416,1791.993,254.516,-240.827,1850.815,262.556,-177.029,1919.869,278.085,-121.097,1997.157,215.320,-120.291,1878.312,2.373,-311.427,1851.726,21.805,50.438,1889.357,44.944,397.851,1886.885,23.441,475.100,2037.344,159.626,-315.643,1839.152,162.427,21.601,1975.947,161.310,371.573,2012.273,185.292,430.728,2155.561,85.129,-853.005,1689.964,127.427,-936.589,1802.261,98.426,-958.545,1766.601,19.021,-921.719,1691.439,144.569,-948.878,1760.164,163.288,-896.444,1654.721
7,89.795,-312.260,1850.398,86.536,-471.690,1817.551,83.747,-597.967,1786.120,88.981,-780.235,1708.623,57.435,-751.939,1722.942,-65.193,-721.012,1754.957,-103.566,-482.548,1827.489,-127.457,-287.511,1906.171,-116.697,-244.642,1982.122,-57.736,-233.161,1903.920,-80.124,-184.273,1921.158,118.506,-747.563,1718.166,227.531,-697.391,1718.198,251.563,-451.326,1788.212,271.836,-245.707,1845.244,288.098,-183.488,1914.647,307.623,-117.140,1982.555,226.481,-148.838,1852.378,6.651,-311.218,1853.588,22.019,52.077,1889.022,45.225,400.367,1881.014,22.825,488.637,2025.704,164.769,-313.200,1847.521,162.532,26.699,1980.381,162.023,378.517,2007.044,176.222,448.676,2147.108,92.139,-852.619,1691.077,152.648,-943.951,1788.552,122.214,-964.573,1753.089,32.605,-927.445,1690.032,166.593,-949.707,1743.812,170.148,-884.006,1643.975
8,100.737,-314.565,1854.028,99.906,-475.771,1824.693,98.654,-601.359,1787.468,99.953,-786.791,1714.162,68.848,-757.386,1728.105,-54.968,-721.898,1753.568,-92.354,-481.876,1827.113,-117.095,-284.784,1904.060,-111.456,-244.628,1982.656,-56.673,-235.401,1900.420,-61.881,-182.268,1923.236,130.335,-754.217,1722.670,242.959,-710.623,1720.575,266.356,-462.347,1789.053,285.964,-255.071,1845.502,307.042,-179.012,1898.780,227.161,-131.201,1869.648,229.505,-150.858,1847.660,17.066,-314.773,1857.542,27.927,51.182,1891.487,46.429,401.516,1871.432,30.559,500.638,2011.174,176.188,-314.377,1850.859,169.586,31.798,1973.420,156.206,386.079,1993.321,178.280,466.659,2127.783,101.675,-860.111,1698.353,135.175,-947.552,1812.427,110.422,-969.100,1772.859,37.323,-931.242,1690.518,157.086,-957.848,1771.538,185.079,-900.409,1669.568
